경락단가,도매가격,day_sentiment
4772.614718614718,4733,-0.2009615384615384
4883.376106194691,4785,-0.0555555555555555
4738.988372093023,4709,-0.0555555555555555
4739.45643153527,4807,0.0773809523809523
4878.060810810811,4673,0.1333333333333333
4942.283400809717,4513,-0.0185185185185185
4841.5672268907565,4484,0.2222222222222222
5031.651821862348,4222,-0.125
5184.736196319019,4104,-0.6666666666666666
5627.070336391437,3982,-0.1435185185185185
5416.320987654321,3861,-0.3333333333333333
5152.987113402062,3646,-0.375
5263.625,3856,-0.0702777777777777
5154.752542372881,3913,-0.3333333333333333
5090.658385093167,4027,-0.1666666666666666
5313.291970802919,3682,-0.1666666666666666
5175.814814814815,3942,0.0625
5328.088161209068,3951,0.1666666666666666
4880.326347305389,3978,0.0
5107.220588235294,3896,0.1818181818181818
5098.140562248996,3652,0.1818181818181818
4985.886524822695,3993,-0.0415750915750915
4918.070539419087,4127,-0.0415750915750915
4755.434306569343,4105,0.0
5036.830324909747,4273,0.0
5341.557894736842,4188,-0.4791666666666666
5375.005102040816,4460,-0.2055555555555555
5369.054187192119,4269,-0.5
5434.717073170732,4201,-0.5
5444.86,4238,0.2450980392156863
5490.3442622950815,3785,0.2129629629629629
5452.139175257732,4188,-0.0452380952380952
5481.133333333333,3994,-0.4166666666666667
5479.729032258065,3987,-0.4166666666666667
5524.02024291498,4021,0.0
5632.03125,3988,0.1666666666666666
5663.561728395061,4004,-0.006060606060606
5413.430894308943,4046,0.0
5506.282352941176,3987,0.0
5711.074074074074,3919,0.0
5723.716666666666,3824,4.625929269271485e-18
5901.78125,3860,0.0151515151515151
5677.866141732284,3797,-0.5083333333333333
5692.823529411765,4655,-0.5083333333333333
5669.05306122449,3650,0.0648148148148148
5611.864197530864,3546,0.0
5664.751243781095,3472,-0.0248917748917748
5777.153465346535,3664,-0.0222222222222222
5769.694610778443,3880,-0.6666666666666666
5708.270491803279,4091,-0.1666666666666666
5684.320610687023,4193,-0.375
5728.3178294573645,4233,-0.0238095238095238
5732.166666666667,4293,-0.0238095238095238
5588.6265560165975,4134,-0.1156862745098039
5477.509202453988,4160,0.0833333333333333
5620.080246913581,4139,0.1041666666666666
5509.614906832298,4240,0.3333333333333333
5319.457831325301,4058,0.0
5421.578723404256,4316,0.0
5281.198757763975,4404,-0.0325396825396825
5084.115151515151,4415,-0.0325396825396825
5239.037037037037,4326,-0.3933333333333333
5130.7696335078535,4284,-0.3933333333333333
4681.690322580645,4301,-0.6666666666666666
5135.976377952756,4349,0.35
5340.34693877551,4444,0.0
5100.934097421204,4425,-0.6666666666666666
5096.917847025496,4182,-0.3611111111111111
5116.459537572255,4448,0.25
5147.256172839506,4607,0.1666666666666666
5613.9503546099295,4628,-0.0931372549019607
5723.594936708861,4717,-0.3333333333333333
5741.381974248927,4617,-0.3833333333333333
5452.882352941177,4700,0.3333333333333333
4750.844155844156,4814,-0.0066666666666666
4733.507547169811,4837,-0.2777777777777777
4796.389891696751,4812,-0.1309523809523809
4601.018181818182,4615,0.1969696969696969
4751.62,4967,0.1666666666666666
4736.8,4968,0.1666666666666666
4582.150568181818,4996,0.1666666666666666
4524.74609375,5113,-0.5
4337.395161290323,4754,-0.5
4389.54255319149,5210,0.053030303030303
4352.606271777004,5134,0.5
4711.64596273292,5154,-0.013095238095238
4808.447154471544,5245,0.0
4969.8442622950815,5024,-0.0833333333333333
5056.19262295082,5215,-0.15
5078.121338912134,5192,-0.15
5338.053191489362,5213,0.1
5437.5625,5161,0.0
5240.216049382716,5057,-0.0952380952380952
5311.26402640264,5046,-0.0476190476190476
5311.0944055944055,5170,-0.0476190476190476
5239.111716621253,5224,0.0111111111111111
5266.648318042813,5479,-0.5499999999999999
5165.558704453441,5257,-0.0416666666666666
5171.404858299595,5551,-0.4166666666666666
5337.6824817518245,5331,0.0
5209.440203562341,4744,0.1111111111111111
5314.682389937107,5365,0.4
5407.0,5577,-0.12
5416.989795918367,5411,0.0055555555555555
5312.429447852761,5552,0.0055555555555555
5449.23155216285,5570,0.1515151515151515
5729.590106007067,5727,-0.175
5475.044117647059,5404,0.0961538461538461
5332.501519756839,5520,0.0961538461538461
5243.4631578947365,5453,0.25
5455.917525773196,4747,0.25
5612.445482866044,5301,-0.1111111111111111
5639.315789473684,5369,0.0625
5643.077235772358,5302,-0.0333333333333333
6012.525,5450,0.0
5855.15223880597,5374,-0.1166666666666666
5993.609053497942,5339,-0.1166666666666666
6065.897540983607,5164,-0.0761904761904761
5842.010752688172,5571,-0.375
5590.101214574899,5694,0.125
5611.314447592068,5631,0.045
5384.089686098655,5705,-0.05
5348.566901408451,5603,0.06
4888.061224489796,5761,0.06
4861.411483253589,5735,0.0
5037.159722222223,5637,0.0
4946.902834008097,5794,-0.1666666666666666
4611.868312757201,5498,0.0366666666666666
4339.854609929078,5753,0.0366666666666666
4547.071428571428,5816,0.175
4373.212543554007,5584,-0.1162698412698412
4278.649484536082,5723,-0.1162698412698412
4322.080985915493,5609,-0.1162698412698412
4138.037190082645,5867,-0.1162698412698412
